#Teff(K)|    T@  log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  0.2200000E+04  0.3701292E+04  0.3705227E+04  0.3713592E+04  0.3720337E+04  0.3703792E+04  0.3636448E+04  0.3515728E+04  0.3513532E+04  0.3552395E+04  0.3617303E+04  0.3687297E+04  0.3752134E+04  0.3809258E+04
  0.2300000E+04  0.3874200E+04  0.3887995E+04  0.3918343E+04  0.3956768E+04  0.3957322E+04  0.3819594E+04  0.3596798E+04  0.3597240E+04  0.3616514E+04  0.3674797E+04  0.3745118E+04  0.3812076E+04  0.3872857E+04
  0.2400000E+04  0.4053464E+04  0.4086616E+04  0.4161315E+04  0.4275800E+04  0.4372134E+04  0.4264700E+04  0.3792203E+04  0.3693047E+04  0.3684458E+04  0.3735759E+04  0.3804254E+04  0.3872945E+04  0.3936742E+04
  0.2500000E+04  0.4238821E+04  0.4299254E+04  0.4438678E+04  0.4681350E+04  0.5024544E+04  0.5447851E+04  0.4010864E+04  0.3810233E+04  0.3767774E+04  0.3801611E+04  0.3865634E+04  0.3935714E+04  0.4001809E+04
  0.2600000E+04  0.4426074E+04  0.4513902E+04  0.4716108E+04  0.5078638E+04  0.5641292E+04  0.6496895E+04  0.4680225E+04  0.3957379E+04  0.3859833E+04  0.3875372E+04  0.3930591E+04  0.4000060E+04  0.4069634E+04
  0.2700000E+04  0.4610264E+04  0.4718375E+04  0.4962230E+04  0.5388675E+04  0.6018505E+04  0.6853282E+04  0.4854872E+04  0.3978247E+04  0.3909641E+04  0.3957921E+04  0.4000860E+04  0.4067200E+04  0.4135576E+04
  0.2800000E+04  0.4789262E+04  0.4909294E+04  0.5174237E+04  0.5623557E+04  0.6250732E+04  0.6984176E+04  0.5209275E+04  0.4157956E+04  0.4020722E+04  0.4056853E+04  0.4081407E+04  0.4140668E+04  0.4211371E+04
  0.2900000E+04  0.4963724E+04  0.5089519E+04  0.5362953E+04  0.5818449E+04  0.6440578E+04  0.7157671E+04  0.6372559E+04  0.4407302E+04  0.4155827E+04  0.4173409E+04  0.4173202E+04  0.4222274E+04  0.4289007E+04
  0.3000000E+04  0.5135606E+04  0.5263015E+04  0.5536806E+04  0.5988453E+04  0.6600480E+04  0.7304110E+04  0.6980212E+04  0.4871591E+04  0.4324865E+04  0.4313147E+04  0.4279834E+04  0.4312597E+04  0.4373559E+04
  0.3100000E+04  0.5307263E+04  0.5432447E+04  0.5698815E+04  0.6136798E+04  0.6731481E+04  0.7412484E+04  0.7328385E+04  0.5894437E+04  0.4553250E+04  0.4382222E+04  0.4357997E+04  0.4393237E+04  0.4455030E+04
  0.3200000E+04  0.5479958E+04  0.5596524E+04  0.5843437E+04  0.6254597E+04  0.6831969E+04  0.7524872E+04  0.7474125E+04  0.6870450E+04  0.4946537E+04  0.4561946E+04  0.4490901E+04  0.4503180E+04  0.4553961E+04
  0.3300000E+04  0.5651091E+04  0.5746841E+04  0.5951559E+04  0.6307875E+04  0.6860609E+04  0.7636540E+04  0.7588150E+04  0.7412404E+04  0.5796306E+04  0.4805306E+04  0.4647743E+04  0.4628624E+04  0.4663980E+04
  0.3400000E+04  0.5891661E+04  0.5954827E+04  0.6090539E+04  0.6326283E+04  0.6689739E+04  0.7195826E+04  0.7144467E+04  0.6993369E+04  0.5825337E+04  0.4972704E+04  0.4721795E+04  0.4636116E+04  0.4659686E+04
  0.3500000E+04  0.6132230E+04  0.6162814E+04  0.6229520E+04  0.6344692E+04  0.6518870E+04  0.6755113E+04  0.6700783E+04  0.6574335E+04  0.5854369E+04  0.5140102E+04  0.4795848E+04  0.4643608E+04  0.4655393E+04
  0.3750000E+04  0.6372800E+04  0.6370800E+04  0.6368500E+04  0.6363100E+04  0.6348000E+04  0.6314400E+04  0.6257100E+04  0.6155300E+04  0.5883400E+04  0.5307500E+04  0.4869900E+04  0.4651100E+04  0.4651100E+04
  0.4000000E+04  0.6789900E+04  0.6786800E+04  0.6780000E+04  0.6768200E+04  0.6747000E+04  0.6706700E+04  0.6637800E+04  0.6549300E+04  0.6419900E+04  0.6117000E+04  0.5566900E+04  0.5291850E+04  0.5291850E+04
  0.4250000E+04  0.7195300E+04  0.7187100E+04  0.7177200E+04  0.7159400E+04  0.7128700E+04  0.7081300E+04  0.7010700E+04  0.6917300E+04  0.6815500E+04  0.6679900E+04  0.6401800E+04  0.6262750E+04  0.6262750E+04
  0.4500000E+04  0.7551700E+04  0.7543500E+04  0.7530100E+04  0.7508300E+04  0.7478800E+04  0.7430600E+04  0.7361500E+04  0.7271100E+04  0.7170100E+04  0.7072900E+04  0.6956600E+04  0.6898450E+04  0.6898450E+04
  0.4750000E+04  0.7852600E+04  0.7846300E+04  0.7833500E+04  0.7812300E+04  0.7783700E+04  0.7740600E+04  0.7678100E+04  0.7596400E+04  0.7500600E+04  0.7405100E+04  0.7319200E+04  0.7276250E+04  0.7276250E+04
  0.5000000E+04  0.8099200E+04  0.8096500E+04  0.8090400E+04  0.8076500E+04  0.8051300E+04  0.8015400E+04  0.7966200E+04  0.7892700E+04  0.7806600E+04  0.7714100E+04  0.7628000E+04  0.7584950E+04  0.7584950E+04
  0.5250000E+04  0.8342300E+04  0.8331900E+04  0.8325800E+04  0.8316100E+04  0.8298100E+04  0.8269000E+04  0.8229000E+04  0.8167600E+04  0.8093500E+04  0.8006600E+04  0.7920700E+04  0.7877750E+04  0.7877750E+04
  0.5500000E+04  0.8621000E+04  0.8583400E+04  0.8566300E+04  0.8553300E+04  0.8536600E+04  0.8513700E+04  0.8480600E+04  0.8429700E+04  0.8364400E+04  0.8285200E+04  0.8202600E+04  0.8161300E+04  0.8161300E+04
  0.5750000E+04  0.8991500E+04  0.8881200E+04  0.8832200E+04  0.8808000E+04  0.8786000E+04  0.8762500E+04  0.8730400E+04  0.8686700E+04  0.8628000E+04  0.8557500E+04  0.8479200E+04  0.8440050E+04  0.8440050E+04
  0.6000000E+04  0.9492133E+04  0.9280300E+04  0.9143900E+04  0.9088400E+04  0.9053500E+04  0.9023400E+04  0.8989200E+04  0.8947900E+04  0.8892800E+04  0.8827700E+04  0.8753700E+04  0.8716700E+04  0.8716700E+04
  0.6250000E+04  0.1020214E+05  0.1022390E+05  0.9569200E+04  0.9411900E+04  0.9346500E+04  0.9302900E+04  0.9263700E+04  0.9220300E+04  0.9164800E+04  0.9103400E+04  0.9031700E+04  0.8995850E+04  0.8995850E+04
  0.6500000E+04  0.1088609E+05  0.1102160E+05  0.1057870E+05  0.9873600E+04  0.9686400E+04  0.9608900E+04  0.9555500E+04  0.9506900E+04  0.9449200E+04  0.9389500E+04  0.9317300E+04  0.9281200E+04  0.9281200E+04
  0.6750000E+04  0.1142775E+05  0.1146650E+05  0.1144190E+05  0.1096120E+05  0.1017040E+05  0.9960100E+04  0.9871600E+04  0.9808500E+04  0.9740600E+04  0.9684700E+04  0.9612700E+04  0.9576700E+04  0.9576700E+04
  0.7000000E+04  0.1191946E+05  0.1189510E+05  0.1188910E+05  0.1185810E+05  0.1132190E+05  0.1046340E+05  0.1022970E+05  0.1013150E+05  0.1005740E+05  0.9990400E+04  0.9917300E+04  0.9880750E+04  0.9880750E+04
  0.7250000E+04  0.1241565E+05  0.1231930E+05  0.1231690E+05  0.1231200E+05  0.1227130E+05  0.1165880E+05  0.1074620E+05  0.1050520E+05  0.1039240E+05  0.1030760E+05  0.1023000E+05  0.1019120E+05  0.1019120E+05
  0.7500000E+04  0.1297039E+05  0.1286386E+05  0.1274340E+05  0.1274200E+05  0.1273420E+05  0.1267790E+05  0.1193980E+05  0.1101160E+05  0.1077310E+05  0.1064400E+05  0.1055250E+05  0.1050675E+05  0.1050675E+05
  0.7750000E+04  0.1355606E+05  0.1339616E+05  0.1315840E+05  0.1316810E+05  0.1317110E+05  0.1316730E+05  0.1308370E+05  0.1213420E+05  0.1125410E+05  0.1102110E+05  0.1089210E+05  0.1082760E+05  0.1082760E+05
  0.8000000E+04  0.1418800E+05  0.1396502E+05  0.1356610E+05  0.1358820E+05  0.1359270E+05  0.1358860E+05  0.1358170E+05  0.1345700E+05  0.1219360E+05  0.1149700E+05  0.1126800E+05  0.1115350E+05  0.1115350E+05
  0.8250000E+04  0.1488653E+05  0.1464752E+05  0.1429399E+05  0.1400640E+05  0.1401760E+05  0.1401710E+05  0.1401300E+05  0.1400020E+05  0.1378010E+05  0.1225540E+05  0.1171700E+05  0.1144780E+05  0.1144780E+05
  0.8500000E+04  0.1561622E+05  0.1534068E+05  0.1491312E+05  0.1442010E+05  0.1443950E+05  0.1444390E+05  0.1444080E+05  0.1443560E+05  0.1441540E+05  0.1397470E+05  0.1236690E+05  0.1156300E+05  0.1156300E+05
  0.8750000E+04  0.1636345E+05  0.1604885E+05  0.1553659E+05  0.1483070E+05  0.1485890E+05  0.1486890E+05  0.1487040E+05  0.1486520E+05  0.1485950E+05  0.1480450E+05  0.1389140E+05  0.1343485E+05  0.1343485E+05
  0.9000000E+04  0.1711862E+05  0.1678524E+05  0.1627065E+05  0.1568353E+05  0.1527340E+05  0.1528770E+05  0.1529130E+05  0.1529230E+05  0.1529170E+05  0.1527800E+05  0.1513900E+05  0.1506950E+05  0.1506950E+05
  0.9250000E+04  0.1785336E+05  0.1749767E+05  0.1695126E+05  0.1631117E+05  0.1569120E+05  0.1570960E+05  0.1571650E+05  0.1571800E+05  0.1571600E+05  0.1570660E+05  0.1568900E+05  0.1568020E+05  0.1568020E+05
  0.9500000E+04  0.1854919E+05  0.1816686E+05  0.1757369E+05  0.1685702E+05  0.1611000E+05  0.1613200E+05  0.1614130E+05  0.1614310E+05  0.1614280E+05  0.1613380E+05  0.1612810E+05  0.1612525E+05  0.1612525E+05
  0.9750000E+04  0.1920078E+05  0.1879200E+05  0.1815142E+05  0.1736410E+05  0.1652370E+05  0.1655570E+05  0.1656330E+05  0.1656820E+05  0.1656680E+05  0.1656050E+05  0.1655700E+05  0.1655525E+05  0.1655525E+05
  0.1000000E+05  0.1981216E+05  0.1938013E+05  0.1869750E+05  0.1785081E+05  0.1693880E+05  0.1696400E+05  0.1698290E+05  0.1699380E+05  0.1699240E+05  0.1698780E+05  0.1698660E+05  0.1698600E+05  0.1698600E+05
  0.1025000E+05  0.2039342E+05  0.1994217E+05  0.1922368E+05  0.1832713E+05  0.1735730E+05  0.1738470E+05  0.1740240E+05  0.1741100E+05  0.1741590E+05  0.1741390E+05  0.1741310E+05  0.1741270E+05  0.1741270E+05
  0.1050000E+05  0.2095904E+05  0.2049189E+05  0.1974185E+05  0.1880015E+05  0.1777720E+05  0.1780480E+05  0.1782580E+05  0.1783390E+05  0.1783690E+05  0.1783670E+05  0.1784510E+05  0.1784930E+05  0.1784930E+05
  0.1075000E+05  0.2152679E+05  0.2104585E+05  0.2026577E+05  0.1927780E+05  0.1819650E+05  0.1822850E+05  0.1825170E+05  0.1826020E+05  0.1826260E+05  0.1825870E+05  0.1826190E+05  0.1826350E+05  0.1826350E+05
  0.1100000E+05  0.2211631E+05  0.2162287E+05  0.2081264E+05  0.1977225E+05  0.1861610E+05  0.1865150E+05  0.1867900E+05  0.1868370E+05  0.1868830E+05  0.1868260E+05  0.1868330E+05  0.1868365E+05  0.1868365E+05
  0.1125000E+05  0.2274595E+05  0.2224228E+05  0.2140446E+05  0.2030496E+05  0.1903790E+05  0.1907320E+05  0.1910040E+05  0.1910810E+05  0.1911260E+05  0.1910510E+05  0.1910950E+05  0.1911170E+05  0.1911170E+05
  0.1150000E+05  0.2342752E+05  0.2291956E+05  0.2206874E+05  0.2092373E+05  0.1945840E+05  0.1949520E+05  0.1952290E+05  0.1953290E+05  0.1953710E+05  0.1953250E+05  0.1953580E+05  0.1953745E+05  0.1953745E+05
  0.1175000E+05  0.2415986E+05  0.2365628E+05  0.2282763E+05  0.2176961E+05  0.2065072E+05  0.1991890E+05  0.1994650E+05  0.1995490E+05  0.1996230E+05  0.1996060E+05  0.1996230E+05  0.1996315E+05  0.1996315E+05
  0.1200000E+05  0.2492714E+05  0.2442333E+05  0.2359871E+05  0.2254896E+05  0.2140925E+05  0.2034190E+05  0.2036920E+05  0.2037910E+05  0.2038780E+05  0.2038810E+05  0.2038920E+05  0.2038975E+05  0.2038975E+05
  0.1225000E+05  0.2571763E+05  0.2520697E+05  0.2436555E+05  0.2327525E+05  0.2203900E+05  0.2076460E+05  0.2079130E+05  0.2080510E+05  0.2081660E+05  0.2081250E+05  0.2081460E+05  0.2081565E+05  0.2081565E+05
  0.1250000E+05  0.2653274E+05  0.2601390E+05  0.2514761E+05  0.2399921E+05  0.2264762E+05  0.2118910E+05  0.2121520E+05  0.2123020E+05  0.2124300E+05  0.2123650E+05  0.2123960E+05  0.2124115E+05  0.2124115E+05
  0.1275000E+05  0.2738780E+05  0.2686672E+05  0.2598230E+05  0.2478015E+05  0.2330463E+05  0.2161390E+05  0.2163990E+05  0.2165460E+05  0.2166750E+05  0.2166080E+05  0.2166490E+05  0.2166695E+05  0.2166695E+05
  0.1300000E+05  0.2830779E+05  0.2779707E+05  0.2691743E+05  0.2569595E+05  0.2412152E+05  0.2203700E+05  0.2206260E+05  0.2208000E+05  0.2209280E+05  0.2208700E+05  0.2209190E+05  0.2209435E+05  0.2209435E+05
  0.1400000E+05  0.2931944E+05  0.2883470E+05  0.2799549E+05  0.2683790E+05  0.2539789E+05  0.2373110E+05  0.2376310E+05  0.2377780E+05  0.2378930E+05  0.2379520E+05  0.2380240E+05  0.2380600E+05  0.2380600E+05
  0.1500000E+05  0.3044317E+05  0.2999417E+05  0.2921473E+05  0.2814907E+05  0.2685580E+05  0.2542560E+05  0.2547050E+05  0.2549090E+05  0.2550600E+05  0.2551170E+05  0.2552210E+05  0.2552730E+05  0.2552730E+05
  0.1600000E+05  0.3169162E+05  0.3128068E+05  0.3056448E+05  0.2958780E+05  0.2841044E+05  0.2711750E+05  0.2717380E+05  0.2720560E+05  0.2722440E+05  0.2723480E+05  0.2724130E+05  0.2724455E+05  0.2724455E+05
  0.1700000E+05  0.3306951E+05  0.3269401E+05  0.3203679E+05  0.3113767E+05  0.3004417E+05  0.2881600E+05  0.2887830E+05  0.2891750E+05  0.2894060E+05  0.2895360E+05  0.2896340E+05  0.2896830E+05  0.2896830E+05
  0.1800000E+05  0.3457276E+05  0.3422801E+05  0.3362473E+05  0.3279830E+05  0.3177737E+05  0.3052710E+05  0.3058560E+05  0.3063160E+05  0.3065860E+05  0.3067630E+05  0.3069010E+05  0.3069700E+05  0.3069700E+05
  0.1900000E+05  0.3618762E+05  0.3586772E+05  0.3531377E+05  0.3456992E+05  0.3370156E+05  0.3282929E+05  0.3230790E+05  0.3235650E+05  0.3238540E+05  0.3240260E+05  0.3241730E+05  0.3242465E+05  0.3242465E+05
  0.2000000E+05  0.3789227E+05  0.3758846E+05  0.3706811E+05  0.3637631E+05  0.3557760E+05  0.3476153E+05  0.3403350E+05  0.3408670E+05  0.3411800E+05  0.3413690E+05  0.3415230E+05  0.3416000E+05  0.3416000E+05
  0.2100000E+05  0.3966309E+05  0.3936665E+05  0.3886271E+05  0.3819252E+05  0.3741080E+05  0.3658190E+05  0.3576370E+05  0.3582760E+05  0.3586630E+05  0.3588610E+05  0.3590000E+05  0.3590695E+05  0.3590695E+05
  0.2200000E+05  0.4147966E+05  0.4118441E+05  0.4068438E+05  0.4001591E+05  0.3922515E+05  0.3836489E+05  0.3749040E+05  0.3756680E+05  0.3761370E+05  0.3763810E+05  0.3765250E+05  0.3765970E+05  0.3765970E+05
  0.2300000E+05  0.4332722E+05  0.4303026E+05  0.4252766E+05  0.4185089E+05  0.4103822E+05  0.4013332E+05  0.3919080E+05  0.3930290E+05  0.3936500E+05  0.3939960E+05  0.3941480E+05  0.3942240E+05  0.3942240E+05
  0.2400000E+05  0.4519697E+05  0.4489827E+05  0.4439211E+05  0.4370566E+05  0.4286870E+05  0.4190864E+05  0.4085510E+05  0.4101860E+05  0.4111130E+05  0.4115740E+05  0.4117820E+05  0.4118860E+05  0.4118860E+05
  0.2500000E+05  0.4708463E+05  0.4678585E+05  0.4627930E+05  0.4559024E+05  0.4474333E+05  0.4374409E+05  0.4251100E+05  0.4271700E+05  0.4284160E+05  0.4290920E+05  0.4293780E+05  0.4295210E+05  0.4295210E+05
  0.2600000E+05  0.4898802E+05  0.4869090E+05  0.4818808E+05  0.4750764E+05  0.4668600E+05  0.4577488E+05  0.4488278E+05  0.4438700E+05  0.4454190E+05  0.4463650E+05  0.4468240E+05  0.4470535E+05  0.4470535E+05
  0.2700000E+05  0.5090535E+05  0.5061010E+05  0.5011086E+05  0.4943663E+05  0.4862641E+05  0.4773388E+05  0.4683898E+05  0.4604780E+05  0.4622840E+05  0.4634570E+05  0.4641280E+05  0.4644635E+05  0.4644635E+05
  0.2800000E+05  0.5283507E+05  0.5254084E+05  0.5204278E+05  0.5136814E+05  0.5055167E+05  0.4963527E+05  0.4866780E+05  0.4769930E+05  0.4790500E+05  0.4803790E+05  0.4812220E+05  0.4816435E+05  0.4816435E+05
  0.2900000E+05  0.5477601E+05  0.5448201E+05  0.5398341E+05  0.5330490E+05  0.5247539E+05  0.5152364E+05  0.5047174E+05  0.4933500E+05  0.4956660E+05  0.4971610E+05  0.4981080E+05  0.4985815E+05  0.4985815E+05
  0.3000000E+05  0.5672722E+05  0.5643334E+05  0.5593450E+05  0.5525396E+05  0.5441746E+05  0.5344567E+05  0.5233312E+05  0.5096980E+05  0.5121820E+05  0.5138530E+05  0.5149340E+05  0.5154745E+05  0.5154745E+05
  0.3100000E+05  0.5868790E+05  0.5839481E+05  0.5789774E+05  0.5722040E+05  0.5639087E+05  0.5544116E+05  0.5441609E+05  0.5342319E+05  0.5288160E+05  0.5304850E+05  0.5316860E+05  0.5322865E+05  0.5322865E+05
  0.3200000E+05  0.6065803E+05  0.6036730E+05  0.5987489E+05  0.5920478E+05  0.5838477E+05  0.5744642E+05  0.5643227E+05  0.5541386E+05  0.5449640E+05  0.5471350E+05  0.5482720E+05  0.5488405E+05  0.5488405E+05
  0.3300000E+05  0.6263983E+05  0.6235467E+05  0.6187212E+05  0.6121540E+05  0.6040784E+05  0.5946985E+05  0.5842138E+05  0.5729264E+05  0.5613380E+05  0.5634860E+05  0.5651680E+05  0.5660090E+05  0.5660090E+05
  0.3400000E+05  0.6463873E+05  0.6436452E+05  0.6390085E+05  0.6326978E+05  0.6248814E+05  0.6155890E+05  0.6046719E+05  0.5919340E+05  0.5776480E+05  0.5798120E+05  0.5813810E+05  0.5821655E+05  0.5821655E+05
  0.3500000E+05  0.6666262E+05  0.6640604E+05  0.6597322E+05  0.6538689E+05  0.6466017E+05  0.6377900E+05  0.6267981E+05  0.6124395E+05  0.5940750E+05  0.5961910E+05  0.5977950E+05  0.5985970E+05  0.5985970E+05
  0.3600000E+05  0.6871864E+05  0.6848475E+05  0.6809315E+05  0.6757227E+05  0.6694349E+05  0.6619462E+05  0.6521886E+05  0.6369167E+05  0.6103510E+05  0.6128050E+05  0.6142460E+05  0.6149665E+05  0.6149665E+05
  0.3700000E+05  0.7080852E+05  0.7059645E+05  0.7024655E+05  0.6979944E+05  0.6930622E+05  0.6881485E+05  0.6829819E+05  0.6726445E+05  0.6267630E+05  0.6290020E+05  0.6306310E+05  0.6314455E+05  0.6314455E+05
  0.3800000E+05  0.7292538E+05  0.7272493E+05  0.7239866E+05  0.7199889E+05  0.7161623E+05  0.7142792E+05  0.7187564E+05  0.7438334E+05  0.8451720E+05  0.6452890E+05  0.6469590E+05  0.6477940E+05  0.6477940E+05
  0.3900000E+05  0.7505425E+05  0.7484706E+05  0.7450842E+05  0.7408617E+05  0.7365926E+05  0.7335347E+05  0.7336010E+05  0.7386029E+05  0.7412302E+05  0.6617720E+05  0.6633640E+05  0.6641600E+05  0.6641600E+05
  0.4000000E+05  0.7717557E+05  0.7694221E+05  0.7655601E+05  0.7605200E+05  0.7547954E+05  0.7489083E+05  0.7429964E+05  0.7354513E+05  0.7192604E+05  0.6782830E+05  0.6797650E+05  0.6805060E+05  0.6805060E+05
  0.4100000E+05  0.7926739E+05  0.7899355E+05  0.7853767E+05  0.7792467E+05  0.7718340E+05  0.7632991E+05  0.7533278E+05  0.7405304E+05  0.7219128E+05  0.6948290E+05  0.6962680E+05  0.6969875E+05  0.6969875E+05
  0.4200000E+05  0.8130626E+05  0.8098489E+05  0.8045176E+05  0.7972854E+05  0.7883769E+05  0.7778928E+05  0.7656269E+05  0.7509137E+05  0.7328272E+05  0.7114410E+05  0.7128930E+05  0.7136190E+05  0.7136190E+05
  0.4300000E+05  0.8326755E+05  0.8289785E+05  0.8229045E+05  0.8146987E+05  0.8046182E+05  0.7928408E+05  0.7793782E+05  0.7640706E+05  0.7468037E+05  0.7280530E+05  0.7294760E+05  0.7301875E+05  0.7301875E+05
  0.4400000E+05  0.8512462E+05  0.8470971E+05  0.8403678E+05  0.8313699E+05  0.8204401E+05  0.8078703E+05  0.7938559E+05  0.7785106E+05  0.7619954E+05  0.7447430E+05  0.7461500E+05  0.7468535E+05  0.7468535E+05
  0.4500000E+05  0.8684643E+05  0.8639107E+05  0.8566363E+05  0.8470351E+05  0.8355403E+05  0.8225578E+05  0.8084164E+05  0.7933631E+05  0.7776229E+05  0.7615220E+05  0.7628790E+05  0.7635575E+05  0.7635575E+05
  0.4600000E+05  0.8839452E+05  0.8790392E+05  0.8713330E+05  0.8613062E+05  0.8494931E+05  0.8364096E+05  0.8224916E+05  0.8080519E+05  0.7932714E+05  0.7782730E+05  0.7796310E+05  0.7803100E+05  0.7803100E+05
  0.4700000E+05  0.8972195E+05  0.8920169E+05  0.8839879E+05  0.8736953E+05  0.8617764E+05  0.8488663E+05  0.8355211E+05  0.8221245E+05  0.8087559E+05  0.7951290E+05  0.7964910E+05  0.7971720E+05  0.7971720E+05
  0.4800000E+05  0.9077669E+05  0.9023313E+05  0.8940816E+05  0.8836564E+05  0.8717983E+05  0.8592848E+05  0.8468584E+05  0.8351030E+05  0.8240734E+05  0.8120060E+05  0.8133090E+05  0.8139605E+05  0.8139605E+05
